leadId,name,category,rating,reviews,phone,website,websiteType,websiteStatus,address,city,state,country,googleMapsUrl,businessScore,businessReason,preliminaryOpportunityScore,preliminaryOpportunityLevel,preliminaryOpportunityReason
https://www.google.com/maps/search/?api=1&query=ELECTRICISTA%20HUELVA&query_place_id=ChIJu_MHsqj3bW8R6K9CQEJRPCE,ELECTRICISTA HUELVA,Electricista,5,23,+34 614 12 76 35,https://www.facebook.com/share/12HmP1sjyXp/,social,social_only,"21810 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=ELECTRICISTA%20HUELVA&query_place_id=ChIJu_MHsqj3bW8R6K9CQEJRPCE,64,excelente valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,73,MEDIUM,solo presencia social · excelente reputación · 20+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Francisco%20Calder%C3%B3n%20Jurado&query_place_id=ChIJpX9wN9vPEQ0Rm8a7jRfofts,Francisco Calderón Jurado,Electricista,4.5,2,+34 959 28 59 44,,none,website_not_found,"C. Tharsis, 2, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Francisco%20Calder%C3%B3n%20Jurado&query_place_id=ChIJpX9wN9vPEQ0Rm8a7jRfofts,50,buena valoración · teléfono disponible · ficha de Google Maps,71,MEDIUM,sin web registrada · buena reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=ACH%20ELECTRICIDAD&query_place_id=ChIJEdN_5MHPEQ0R-xpV2zQW_Fg,ACH ELECTRICIDAD,Electricista,3.3,7,+34 628 87 43 61,,none,website_not_found,"C. Liviana, S/N, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=ACH%20ELECTRICIDAD&query_place_id=ChIJEdN_5MHPEQ0R-xpV2zQW_Fg,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Onuba%20vertical&query_place_id=ChIJswcM9O7REQ0R3dR3wTsfOX0,Onuba vertical,Constructor,2,4,+34 642 30 27 21,,none,website_not_found,"Pl. Ivonne Cazenave, 21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Onuba%20vertical&query_place_id=ChIJswcM9O7REQ0R3dR3wTsfOX0,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=El%C3%A9ctricos%20Escalante&query_place_id=ChIJc2fKAjPPEQ0RDUsof7scAfY,Eléctricos Escalante,Electricista,2.5,2,+34 664 41 17 89,,none,website_not_found,"C. Santos Chocano, 4, 21005 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=El%C3%A9ctricos%20Escalante&query_place_id=ChIJc2fKAjPPEQ0RDUsof7scAfY,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=J.PEREZ%20ALONSO%2CS.L.&query_place_id=ChIJ0-WycyrQEQ0R_HRaS8MxjeQ,"J.PEREZ ALONSO,S.L.",Electricista,3,1,+34 959 25 69 47,,none,website_not_found,"C. Alonso de Ojeda, 7, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=J.PEREZ%20ALONSO%2CS.L.&query_place_id=ChIJ0-WycyrQEQ0R_HRaS8MxjeQ,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Cabling&query_place_id=ChIJffd2KCnQEQ0R5YczbInLr5M,Cabling,Electricista,0,0,+34 959 25 00 50,,none,website_not_found,"Galería Comercial Damas, Av. Dr. Rubio, 0 S N, 21001 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Cabling&query_place_id=ChIJffd2KCnQEQ0R5YczbInLr5M,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Instalaciones%20cascales&query_place_id=ChIJE4PysPrPEQ0RKGB65h5xFL8,Instalaciones cascales,Electricista,0,0,+34 608 60 90 96,,none,website_not_found,"C. Juan Salvador, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Instalaciones%20cascales&query_place_id=ChIJE4PysPrPEQ0RKGB65h5xFL8,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=servicios%20electricos%20s%2Cl&query_place_id=ChIJ8U9mTsXREQ0RbKoFwbkjVBk,"servicios electricos s,l",Electricista,0,0,+34 641 22 49 83,,none,website_not_found,,,,,https://www.google.com/maps/search/?api=1&query=servicios%20electricos%20s%2Cl&query_place_id=ChIJ8U9mTsXREQ0RbKoFwbkjVBk,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Electricidad%20JLT&query_place_id=ChIJPYoyT64EjwMRKnftn7g0Zgg,Electricidad JLT,Electricista,0,0,+34 642 43 19 93,,none,website_not_found,,,,,https://www.google.com/maps/search/?api=1&query=Electricidad%20JLT&query_place_id=ChIJPYoyT64EjwMRKnftn7g0Zgg,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Instalaciones%20de%20Redes%20del%20Sur%2C%20S.L.L.&query_place_id=ChIJn7phUNvPEQ0RRnDYLJvy8Is,"Instalaciones de Redes del Sur, S.L.L.",Electricista,4,1,,,none,website_not_found,"Av. de la Raza, 1, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Instalaciones%20de%20Redes%20del%20Sur%2C%20S.L.L.&query_place_id=ChIJn7phUNvPEQ0RRnDYLJvy8Is,26,valoración positiva · ficha de Google Maps,54,LOW,sin web registrada · reputación positiva
https://www.google.com/maps/search/?api=1&query=MV-%20Reformas%20Integrales&query_place_id=ChIJLR36oxfPEQ0R1P_HkjyUfD0,MV- Reformas Integrales,Electricista,4.8,158,+34 693 03 95 36,http://www.mv-reformas.com/,own_website,website_found,"Polígono Polirrosa, C. D, Nave 286, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=MV-%20Reformas%20Integrales&query_place_id=ChIJLR36oxfPEQ0R1P_HkjyUfD0,89,excelente valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,52,LOW,tiene web propia · excelente reputación · 100+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Montajes%20El%C3%A9ctricos%20Megadel%20S.L.&query_place_id=ChIJqX0QycPFEQ0RzKGBsEWDAU0,Montajes Eléctricos Megadel S.L.,Electricista,4.9,99,+34 693 70 29 01,http://www.megadel.es/,own_website,website_found,"Plaza Pol. Ind. la Luz C, 8, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Montajes%20El%C3%A9ctricos%20Megadel%20S.L.&query_place_id=ChIJqX0QycPFEQ0RzKGBsEWDAU0,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,LOW,tiene web propia · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Marvaz%20-%20Instalaciones%20El%C3%A9ctricas%20y%20Telecomunicaciones&query_place_id=ChIJH8mzwVDREQ0RvaoGSZKcj9k,Marvaz - Instalaciones Eléctricas y Telecomunicaciones,Electricista,5,74,+34 652 50 09 12,http://www.instalacionesmarvaz.com/,own_website,website_found,"Av. Escultora Miss Whitney, 14, Loc A, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Marvaz%20-%20Instalaciones%20El%C3%A9ctricas%20y%20Telecomunicaciones&query_place_id=ChIJH8mzwVDREQ0RvaoGSZKcj9k,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,LOW,tiene web propia · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=24hTodoelectric&query_place_id=ChIJx4sxQCDQEQ0RLCrjUGfUM8I,24hTodoelectric,Electricista,4.6,212,+34 656 92 87 50,https://24htodoelectric.eu/,own_website,website_found,"C. Fray Junípero Serra, 5, 2º Izq, 21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=24hTodoelectric&query_place_id=ChIJx4sxQCDQEQ0RLCrjUGfUM8I,84,buena valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,48,LOW,tiene web propia · buena reputación · 100+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Electricidad%20SD&query_place_id=ChIJD7qmfADREQ0RZqlBNcud5Fw,Electricidad SD,Electricista,0,0,+34 634 47 64 60,https://www.facebook.com/share/166YDPtGTB/,social,social_only,"21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Electricidad%20SD&query_place_id=ChIJD7qmfADREQ0RZqlBNcud5Fw,25,teléfono disponible · ficha de Google Maps,48,LOW,solo presencia social · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Geosa&query_place_id=ChIJFZenZyrQEQ0RWidd54AJtog,Geosa,Electricista,3.4,5,,,none,website_not_found,"Avenida Nte, 8, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Geosa&query_place_id=ChIJFZenZyrQEQ0RWidd54AJtog,10,ficha de Google Maps,45,LOW,sin web registrada
