leadId,name,category,rating,reviews,phone,website,websiteType,websiteStatus,discoveryNote,discoveryVerified,googleMapsUrl,businessScore,businessReason,preliminaryOpportunityScore,websiteAuditStatus,websiteScore,websiteQuality,websiteIssues,hasEmail,hasWhatsapp,salesScore,salesPriority,salesReason,salesAngle,recommendedProduct,contactability
https://www.google.com/maps/search/?api=1&query=Electromec%C3%A1nica%20Joviauto%20S.C&query_place_id=ChIJBToS29fPEQ0REr4txnCjeBs,Electromecánica Joviauto S.C,Taller de automóviles,4.6,82,+34 959 25 43 51,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Electromec%C3%A1nica%20Joviauto%20S.C&query_place_id=ChIJBToS29fPEQ0REr4txnCjeBs,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,not_applicable,,NOT_APPLICABLE,,false,false,61,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.6★ y 82 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Car%20Service%20R.%20Lozano&query_place_id=ChIJ00EFYR7QEQ0R-JE5FRx9QbQ,Car Service R. Lozano,Taller mecánico,4.5,68,+34 616 89 51 67,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Car%20Service%20R.%20Lozano&query_place_id=ChIJ00EFYR7QEQ0R-JE5FRx9QbQ,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,not_applicable,,NOT_APPLICABLE,,false,false,61,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.5★ y 68 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Motos%20Pepe%20Taller&query_place_id=ChIJsTi-ZRfQEQ0RhF0dckK9DZ8,Motos Pepe Taller,Taller de reparación de motos,4.5,52,+34 959 81 33 66,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Motos%20Pepe%20Taller&query_place_id=ChIJsTi-ZRfQEQ0RhF0dckK9DZ8,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,85,not_applicable,,NOT_APPLICABLE,,false,false,61,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.5★ y 52 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Monkey%20Road%20Workshop%20(taller%20de%20motos)&query_place_id=ChIJ02gpYQDQEQ0RMFyIerjdV2o,Monkey Road Workshop (taller de motos),Taller de reparación de motos,4.3,126,+34 627 99 12 65,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Monkey%20Road%20Workshop%20(taller%20de%20motos)&query_place_id=ChIJ02gpYQDQEQ0RMFyIerjdV2o,75,valoración positiva · 100+ reseñas · teléfono disponible · ficha de Google Maps,81,not_applicable,,NOT_APPLICABLE,,false,false,61,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.3★ y 126 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Taller%20Perlita&query_place_id=ChIJwXFPAkDREQ0Rsb4kvFL_Q0M,Taller Perlita,Taller mecánico,5,24,+34 622 10 23 96,https://www.facebook.com/TallerPerlita/,social,social_only,Solo se ha observado un perfil social; no prueba ausencia de web propia.,false,https://www.google.com/maps/search/?api=1&query=Taller%20Perlita&query_place_id=ChIJwXFPAkDREQ0Rsb4kvFL_Q0M,64,excelente valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,73,not_applicable,,NOT_APPLICABLE,,false,false,61,REVIEW_FIRST,negocio con demanda demostrada · solo presencia social · teléfono disponible,"5★ y 24 reseñas; solo se observa presencia social, no una web propia.",Web + WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Vargas%20C.B.&query_place_id=ChIJ2X5HLgfQEQ0RfFmwJWHebuE,Talleres Vargas C.B.,Taller de reparación de automóviles,4.9,42,+34 959 24 27 81,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Vargas%20C.B.&query_place_id=ChIJ2X5HLgfQEQ0RfFmwJWHebuE,73,excelente valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,84,not_applicable,,NOT_APPLICABLE,,false,false,60,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.9★ y 42 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=TALLER%20COAC&query_place_id=ChIJaw1njijQEQ0RRNVND00iqSg,TALLER COAC,Taller mecánico,4.8,37,+34 959 24 44 33,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=TALLER%20COAC&query_place_id=ChIJaw1njijQEQ0RRNVND00iqSg,73,excelente valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,84,not_applicable,,NOT_APPLICABLE,,false,false,60,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.8★ y 37 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=AUTOSIRE&query_place_id=ChIJQ7WpngTQEQ0RM0JckNJ_GqU,AUTOSIRE,Taller de reparación de automóviles,4.7,37,+34 959 80 10 96,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=AUTOSIRE&query_place_id=ChIJQ7WpngTQEQ0RM0JckNJ_GqU,68,buena valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,80,not_applicable,,NOT_APPLICABLE,,false,false,58,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.7★ y 37 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Lince&query_place_id=ChIJw-odR9rPEQ0Rfp9j2Yfj-Ck,Talleres Lince,Taller de reparación de automóviles,4.4,76,+34 661 34 71 66,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Lince&query_place_id=ChIJw-odR9rPEQ0Rfp9j2Yfj-Ck,68,valoración positiva · 50+ reseñas · teléfono disponible · ficha de Google Maps,78,not_applicable,,NOT_APPLICABLE,,false,false,58,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.4★ y 76 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Lauren&query_place_id=ChIJhyWU8RDQEQ0RqrZ4WjFIG7g,Talleres Lauren,Taller de reparación de automóviles,4.3,55,+34 959 28 44 12,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Lauren&query_place_id=ChIJhyWU8RDQEQ0RqrZ4WjFIG7g,68,valoración positiva · 50+ reseñas · teléfono disponible · ficha de Google Maps,78,not_applicable,,NOT_APPLICABLE,,false,false,58,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.3★ y 55 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Diesel%20Mover%20S.L.U&query_place_id=ChIJcXz5ZFHFEQ0Re--rdoQCDnI,Talleres Diesel Mover S.L.U,Taller mecánico,4.9,20,+34 959 22 55 39,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Diesel%20Mover%20S.L.U&query_place_id=ChIJcXz5ZFHFEQ0Re--rdoQCDnI,64,excelente valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,80,not_applicable,,NOT_APPLICABLE,,false,false,57,REVIEW_FIRST,negocio con demanda demostrada · sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.9★ y 20 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Ram%C3%B3n%20Barba%20Bernal&query_place_id=ChIJCaYEIQPQEQ0Rq4e5rgKnPqg,Ramón Barba Bernal,Taller de reparación de automóviles,4.7,20,+34 959 22 82 19,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Ram%C3%B3n%20Barba%20Bernal&query_place_id=ChIJCaYEIQPQEQ0Rq4e5rgKnPqg,59,buena valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,76,not_applicable,,NOT_APPLICABLE,,false,false,56,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.7★ y 20 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Morauto%20Automoci%C3%B3n&query_place_id=ChIJLS049-jPEQ0RgguZp9Q6CMI,Morauto Automoción,Taller mecánico,4,42,+34 959 22 66 38,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Morauto%20Automoci%C3%B3n&query_place_id=ChIJLS049-jPEQ0RgguZp9Q6CMI,59,valoración positiva · 30+ reseñas · teléfono disponible · ficha de Google Maps,73,not_applicable,,NOT_APPLICABLE,,false,false,56,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4★ y 42 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Romero%20Car&query_place_id=ChIJr3uQpwDQEQ0R7_29aX2HskY,Talleres Romero Car,Taller de reparación de automóviles,4.1,40,+34 959 22 67 18,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Romero%20Car&query_place_id=ChIJr3uQpwDQEQ0R7_29aX2HskY,59,valoración positiva · 30+ reseñas · teléfono disponible · ficha de Google Maps,73,not_applicable,,NOT_APPLICABLE,,false,false,56,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.1★ y 40 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Am%20Motor&query_place_id=ChIJbUbFYADQEQ0RwGwDaDnTDOI,Am Motor,Taller de reparación de automóviles,4.3,31,+34 661 31 67 92,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Am%20Motor&query_place_id=ChIJbUbFYADQEQ0RwGwDaDnTDOI,59,valoración positiva · 30+ reseñas · teléfono disponible · ficha de Google Maps,73,not_applicable,,NOT_APPLICABLE,,false,false,56,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.3★ y 31 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Iglesias%20(Mecanica)&query_place_id=ChIJhSjoTNjPEQ0RNvQxEUKfTVQ,Talleres Iglesias (Mecanica),Taller de automóviles,4.5,17,+34 630 40 21 70,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Iglesias%20(Mecanica)&query_place_id=ChIJhSjoTNjPEQ0RNvQxEUKfTVQ,59,buena valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,71,not_applicable,,NOT_APPLICABLE,,false,false,56,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.5★ y 17 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=El%20Alem%C3%A1n%20Taller%20Mec%C3%A1nico&query_place_id=ChIJHwGDaJTREQ0RofW-1O7V3tE,El Alemán Taller Mecánico,Taller mecánico,5,1,+34 672 12 61 61,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=El%20Alem%C3%A1n%20Taller%20Mec%C3%A1nico&query_place_id=ChIJHwGDaJTREQ0RofW-1O7V3tE,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,not_applicable,,NOT_APPLICABLE,,false,false,55,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,5★ y 1 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20JR%20Romero&query_place_id=ChIJFyUsADDQEQ0RJcss8WIr_II,Talleres JR Romero,Taller mecánico,3.7,55,+34 959 80 53 87,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20JR%20Romero&query_place_id=ChIJFyUsADDQEQ0RJcss8WIr_II,52,50+ reseñas · teléfono disponible · ficha de Google Maps,69,not_applicable,,NOT_APPLICABLE,,false,false,54,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,3.7★ y 55 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Asproauto&query_place_id=ChIJcYf0P6raEQ0Ry86pUhEJCA0,Asproauto,Taller de reparación de automóviles,4.5,96,+34 959 27 07 89,http://www.asproauto.com/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=Asproauto&query_place_id=ChIJcYf0P6raEQ0Ry86pUhEJCA0,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,45,analysed,60,OK,sin viewport móvil · sin teléfono visible · sin email visible · sin WhatsApp · sin formulario,false,false,53,REVIEW_FIRST,negocio con demanda demostrada · web propia con margen de mejora · teléfono disponible,4.5★ y 96 reseñas; la web tiene margen de mejora: sin viewport móvil · sin teléfono visible · sin email visible · sin WhatsApp · sin formulario.,Web + WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Motrio&query_place_id=ChIJKdPtRSTQEQ0R_cC95b_1mFw,Motrio,Taller mecánico,4.7,3,+34 959 28 52 17,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Motrio&query_place_id=ChIJKdPtRSTQEQ0R_cC95b_1mFw,50,buena valoración · teléfono disponible · ficha de Google Maps,71,not_applicable,,NOT_APPLICABLE,,false,false,53,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.7★ y 3 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Neum%C3%A1ticos%20Felix&query_place_id=ChIJPTwkibLREQ0Rmu3XulXMZ28,Neumáticos Felix,Tienda de neumáticos,5,585,+34 625 11 05 81,https://neumaticosfelixhuelva.es/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=Neum%C3%A1ticos%20Felix&query_place_id=ChIJPTwkibLREQ0Rmu3XulXMZ28,100,excelente valoración · 500+ reseñas · teléfono disponible · ficha de Google Maps,55,analysed,95,GOOD,,true,true,48,REVIEW_FIRST,negocio con demanda demostrada · teléfono disponible,5★ y 585 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Jomiauto&query_place_id=ChIJ5wzqHPrPEQ0RHzSenHDHvL4,Talleres Jomiauto,Taller de automóviles,3.5,25,+34 667 80 52 43,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Talleres%20Jomiauto&query_place_id=ChIJ5wzqHPrPEQ0RHzSenHDHvL4,34,10+ reseñas · teléfono disponible · ficha de Google Maps,60,not_applicable,,NOT_APPLICABLE,,false,false,48,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,3.5★ y 25 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Flores%20Autohuelva%20-%20Bosch%20Car%20Service&query_place_id=ChIJWex3mADQEQ0RDeJasbJIUIQ,Talleres Flores Autohuelva - Bosch Car Service,Taller mecánico,4.5,645,+34 959 22 50 12,http://www.talleresfloreshuelva.com/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=Talleres%20Flores%20Autohuelva%20-%20Bosch%20Car%20Service&query_place_id=ChIJWex3mADQEQ0RDeJasbJIUIQ,95,buena valoración · 500+ reseñas · teléfono disponible · ficha de Google Maps,51,analysed,80,GOOD,sin meta description · sin email visible · sin WhatsApp,false,false,43,LOW_PRIORITY,negocio con demanda demostrada · teléfono disponible,4.5★ y 645 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Midas%20HUELVA%2FPol.Ind.%20La%20Menaja&query_place_id=ChIJ_____z_FEQ0RX5zfLdfxk3w,Midas HUELVA/Pol.Ind. La Menaja,Taller mecánico,4.6,193,+34 959 86 30 02,https://www.midas.es/talleres-coche-moto-midas/andalucia/huelva/huelva/huelvapolind-la-menaja_3663,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=Midas%20HUELVA%2FPol.Ind.%20La%20Menaja&query_place_id=ChIJ_____z_FEQ0RX5zfLdfxk3w,84,buena valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,48,analysed,95,GOOD,sin WhatsApp,true,false,43,LOW_PRIORITY,negocio con demanda demostrada · teléfono disponible,4.6★ y 193 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Hubert%2C%20S.L.&query_place_id=ChIJZwleyRDQEQ0Rr-qdL1PTR4Y,"Talleres Hubert, S.L.",Taller de automóviles,4.7,113,+34 656 57 44 88,https://tallereshubert.com/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=Talleres%20Hubert%2C%20S.L.&query_place_id=ChIJZwleyRDQEQ0Rr-qdL1PTR4Y,84,buena valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,48,analysed,75,OK,sin meta description · sin WhatsApp · sin formulario,true,false,43,LOW_PRIORITY,negocio con demanda demostrada · teléfono disponible,4.7★ y 113 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
