leadId,name,category,rating,reviews,phone,website,websiteType,websiteStatus,discoveryNote,discoveryVerified,googleMapsUrl,businessScore,businessReason,preliminaryOpportunityScore,websiteAuditStatus,websiteScore,websiteQuality,websiteIssues,hasEmail,hasWhatsapp,salesScore,salesPriority,salesReason,salesAngle,recommendedProduct,contactability
https://www.google.com/maps/search/?api=1&query=Electricistas%20en%20Huelva%20-%20Daniel%20-%20Electricistas%20en%20Huelva%2024H&query_place_id=ChIJ-W0Oq_VYLK4RzYm35gYeU9w,Electricistas en Huelva - Daniel - Electricistas en Huelva 24H,Electricista,5,1,+34 642 30 06 28,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Electricistas%20en%20Huelva%20-%20Daniel%20-%20Electricistas%20en%20Huelva%2024H&query_place_id=ChIJ-W0Oq_VYLK4RzYm35gYeU9w,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,not_applicable,,NOT_APPLICABLE,,false,false,55,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,5★ y 1 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Reforbiem&query_place_id=ChIJi0p5XNvREQ0RrddlmXqyPmI,Reforbiem,Electricista,5,1,+34 603 58 45 73,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Reforbiem&query_place_id=ChIJi0p5XNvREQ0RrddlmXqyPmI,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,not_applicable,,NOT_APPLICABLE,,false,false,55,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,5★ y 1 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Francisco%20Calder%C3%B3n%20Jurado&query_place_id=ChIJpX9wN9vPEQ0Rm8a7jRfofts,Francisco Calderón Jurado,Electricista,4.5,2,+34 959 28 59 44,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Francisco%20Calder%C3%B3n%20Jurado&query_place_id=ChIJpX9wN9vPEQ0Rm8a7jRfofts,50,buena valoración · teléfono disponible · ficha de Google Maps,71,not_applicable,,NOT_APPLICABLE,,false,false,53,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,4.5★ y 2 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Electricidad%20SD&query_place_id=ChIJD7qmfADREQ0RZqlBNcud5Fw,Electricidad SD,Electricista,0,0,+34 634 47 64 60,https://www.facebook.com/share/166YDPtGTB/,social,social_only,Solo se ha observado un perfil social; no prueba ausencia de web propia.,false,https://www.google.com/maps/search/?api=1&query=Electricidad%20SD&query_place_id=ChIJD7qmfADREQ0RZqlBNcud5Fw,25,teléfono disponible · ficha de Google Maps,48,not_applicable,,NOT_APPLICABLE,,false,false,50,REVIEW_FIRST,solo presencia social · teléfono disponible,"0★ y 0 reseñas; solo se observa presencia social, no una web propia.",Web + WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=ACH%20ELECTRICIDAD&query_place_id=ChIJEdN_5MHPEQ0R-xpV2zQW_Fg,ACH ELECTRICIDAD,Electricista,3.3,7,+34 628 87 43 61,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=ACH%20ELECTRICIDAD&query_place_id=ChIJEdN_5MHPEQ0R-xpV2zQW_Fg,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,3.3★ y 7 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Onuba%20vertical&query_place_id=ChIJswcM9O7REQ0R3dR3wTsfOX0,Onuba vertical,Constructor,2,4,+34 642 30 27 21,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Onuba%20vertical&query_place_id=ChIJswcM9O7REQ0R3dR3wTsfOX0,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,2★ y 4 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=El%C3%A9ctricos%20Escalante&query_place_id=ChIJc2fKAjPPEQ0RDUsof7scAfY,Eléctricos Escalante,Electricista,2.5,2,+34 664 41 17 89,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=El%C3%A9ctricos%20Escalante&query_place_id=ChIJc2fKAjPPEQ0RDUsof7scAfY,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,2.5★ y 2 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=J.PEREZ%20ALONSO%2CS.L.&query_place_id=ChIJ0-WycyrQEQ0R_HRaS8MxjeQ,"J.PEREZ ALONSO,S.L.",Electricista,3,1,+34 959 25 69 47,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=J.PEREZ%20ALONSO%2CS.L.&query_place_id=ChIJ0-WycyrQEQ0R_HRaS8MxjeQ,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,3★ y 1 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Cabling&query_place_id=ChIJffd2KCnQEQ0R5YczbInLr5M,Cabling,Electricista,0,0,+34 959 25 00 50,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Cabling&query_place_id=ChIJffd2KCnQEQ0R5YczbInLr5M,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,0★ y 0 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Instalaciones%20cascales&query_place_id=ChIJE4PysPrPEQ0RKGB65h5xFL8,Instalaciones cascales,Electricista,0,0,+34 608 60 90 96,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Instalaciones%20cascales&query_place_id=ChIJE4PysPrPEQ0RKGB65h5xFL8,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,0★ y 0 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=servicios%20electricos%20s%2Cl&query_place_id=ChIJ8U9mTsXREQ0RbKoFwbkjVBk,"servicios electricos s,l",Electricista,0,0,+34 641 22 49 83,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=servicios%20electricos%20s%2Cl&query_place_id=ChIJ8U9mTsXREQ0RbKoFwbkjVBk,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,0★ y 0 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Electricidad%20JLT&query_place_id=ChIJPYoyT64EjwMRKnftn7g0Zgg,Electricidad JLT,Electricista,0,0,+34 642 43 19 93,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Electricidad%20JLT&query_place_id=ChIJPYoyT64EjwMRKnftn7g0Zgg,25,teléfono disponible · ficha de Google Maps,55,not_applicable,,NOT_APPLICABLE,,false,false,46,REVIEW_FIRST,sin web indicada en Google Maps; pendiente de verificar · teléfono disponible,0★ y 0 reseñas; Google Maps no indica web propia.,Web nueva + contacto/WhatsApp,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=MV-%20Reformas%20Integrales&query_place_id=ChIJLR36oxfPEQ0R1P_HkjyUfD0,MV- Reformas Integrales,Electricista,4.8,158,+34 693 03 95 36,http://www.mv-reformas.com/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=MV-%20Reformas%20Integrales&query_place_id=ChIJLR36oxfPEQ0R1P_HkjyUfD0,89,excelente valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,52,analysed,80,GOOD,sin meta description · sin WhatsApp,true,false,45,REVIEW_FIRST,negocio con demanda demostrada · teléfono disponible,4.8★ y 158 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=24hTodoelectric&query_place_id=ChIJx4sxQCDQEQ0RLCrjUGfUM8I,24hTodoelectric,Electricista,4.6,212,+34 656 92 87 50,https://24htodoelectric.eu/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=24hTodoelectric&query_place_id=ChIJx4sxQCDQEQ0RLCrjUGfUM8I,84,buena valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,48,analysed,95,GOOD,sin WhatsApp,true,false,43,LOW_PRIORITY,negocio con demanda demostrada · teléfono disponible,4.6★ y 212 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Marvaz%20-%20Instalaciones%20El%C3%A9ctricas%20y%20Telecomunicaciones&query_place_id=ChIJH8mzwVDREQ0RvaoGSZKcj9k,Marvaz - Instalaciones Eléctricas y Telecomunicaciones,Electricista,5,74,+34 652 50 09 12,http://www.instalacionesmarvaz.com/,own_website,website_found,URL propia disponible para auditoría.,true,https://www.google.com/maps/search/?api=1&query=Marvaz%20-%20Instalaciones%20El%C3%A9ctricas%20y%20Telecomunicaciones&query_place_id=ChIJH8mzwVDREQ0RvaoGSZKcj9k,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,analysed,70,OK,sin teléfono visible · sin email visible · sin WhatsApp · sin formulario,false,false,39,LOW_PRIORITY,negocio con demanda demostrada · teléfono disponible,5★ y 74 reseñas; revisar antes de contactar.,Revisión manual,Teléfono disponible
https://www.google.com/maps/search/?api=1&query=Instalaciones%20de%20Redes%20del%20Sur%2C%20S.L.L.&query_place_id=ChIJn7phUNvPEQ0RRnDYLJvy8Is,"Instalaciones de Redes del Sur, S.L.L.",Electricista,4,1,,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Instalaciones%20de%20Redes%20del%20Sur%2C%20S.L.L.&query_place_id=ChIJn7phUNvPEQ0RRnDYLJvy8Is,26,valoración positiva · ficha de Google Maps,54,not_applicable,,NOT_APPLICABLE,,false,false,36,LOW_PRIORITY,sin web indicada en Google Maps; pendiente de verificar,4★ y 1 reseñas; Google Maps no indica web propia.,Web nueva,Sin contacto directo detectado
https://www.google.com/maps/search/?api=1&query=Geosa&query_place_id=ChIJFZenZyrQEQ0RWidd54AJtog,Geosa,Electricista,3.4,5,,,none,website_not_found,Google Maps no aportó URL; la ausencia no está verificada.,false,https://www.google.com/maps/search/?api=1&query=Geosa&query_place_id=ChIJFZenZyrQEQ0RWidd54AJtog,10,ficha de Google Maps,45,not_applicable,,NOT_APPLICABLE,,false,false,31,LOW_PRIORITY,sin web indicada en Google Maps; pendiente de verificar,3.4★ y 5 reseñas; Google Maps no indica web propia.,Web nueva,Sin contacto directo detectado
