leadId,name,category,rating,reviews,phone,website,websiteType,websiteStatus,discoverySource,discoveryConfidence,discoveryVerified,discoveryNote,address,city,state,country,googleMapsUrl,businessScore,businessReason,preliminaryOpportunityScore,preliminaryOpportunityLevel,preliminaryOpportunityReason
https://www.google.com/maps/search/?api=1&query=AUTOSIRE&query_place_id=ChIJQ7WpngTQEQ0RM0JckNJ_GqU,AUTOSIRE,Taller de reparación de automóviles,4.7,37,+34 959 80 10 96,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Encinasola, 34, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=AUTOSIRE&query_place_id=ChIJQ7WpngTQEQ0RM0JckNJ_GqU,68,buena valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,80,HIGH,sin web registrada · buena reputación · 30+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Lauren&query_place_id=ChIJhyWU8RDQEQ0RqrZ4WjFIG7g,Talleres Lauren,Taller de reparación de automóviles,4.3,55,+34 959 28 44 12,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Martín Vázquez, 8, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Lauren&query_place_id=ChIJhyWU8RDQEQ0RqrZ4WjFIG7g,68,valoración positiva · 50+ reseñas · teléfono disponible · ficha de Google Maps,78,HIGH,sin web registrada · reputación positiva · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Autobox&query_place_id=ChIJnco6gKnaEQ0R2HFbGck97M0,Autobox,Taller de automóviles,4.9,40,+34 681 16 31 28,https://www.facebook.com/autoboxhuelva/,social,social_only,google_maps,high,false,Solo se ha observado un perfil social; no prueba ausencia de web propia.,"21007, Huelva, España",,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Autobox&query_place_id=ChIJnco6gKnaEQ0R2HFbGck97M0,73,excelente valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,77,HIGH,solo presencia social · excelente reputación · 30+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=TALLER%20AUTOPRIME&query_place_id=ChIJYwDswWXPEQ0RHF82t3rmtII,TALLER AUTOPRIME,Taller mecánico,4.9,35,+34 623 27 98 90,https://www.facebook.com/profile.php?id=100072087495287,social,social_only,google_maps,high,false,Solo se ha observado un perfil social; no prueba ausencia de web propia.,"C. Teide, 8, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=TALLER%20AUTOPRIME&query_place_id=ChIJYwDswWXPEQ0RHF82t3rmtII,73,excelente valoración · 30+ reseñas · teléfono disponible · ficha de Google Maps,77,HIGH,solo presencia social · excelente reputación · 30+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Ram%C3%B3n%20Barba%20Bernal&query_place_id=ChIJCaYEIQPQEQ0Rq4e5rgKnPqg,Ramón Barba Bernal,Taller de reparación de automóviles,4.7,20,+34 959 22 82 19,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Valdelamusa, 17, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Ram%C3%B3n%20Barba%20Bernal&query_place_id=ChIJCaYEIQPQEQ0Rq4e5rgKnPqg,59,buena valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,76,HIGH,sin web registrada · buena reputación · 20+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=El%20Alem%C3%A1n%20Taller%20Mec%C3%A1nico&query_place_id=ChIJHwGDaJTREQ0RofW-1O7V3tE,El Alemán Taller Mecánico,Taller mecánico,5,1,+34 672 12 61 61,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"Polirrosa Poligono Industrial Polirrosa, Calle B, naves 96-97, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=El%20Alem%C3%A1n%20Taller%20Mec%C3%A1nico&query_place_id=ChIJHwGDaJTREQ0RofW-1O7V3tE,55,excelente valoración · teléfono disponible · ficha de Google Maps,75,HIGH,sin web registrada · excelente reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Taller%20Perlita&query_place_id=ChIJwXFPAkDREQ0Rsb4kvFL_Q0M,Taller Perlita,Taller mecánico,5,24,+34 622 10 23 96,https://www.facebook.com/TallerPerlita/,social,social_only,google_maps,high,false,Solo se ha observado un perfil social; no prueba ausencia de web propia.,"Plaza perlita de Huelva, C. Conde López Muñoz, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Taller%20Perlita&query_place_id=ChIJwXFPAkDREQ0Rsb4kvFL_Q0M,64,excelente valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,73,MEDIUM,solo presencia social · excelente reputación · 20+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Romero%20Car&query_place_id=ChIJr3uQpwDQEQ0R7_29aX2HskY,Talleres Romero Car,Taller de reparación de automóviles,4.1,40,+34 959 22 67 18,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"Pol. ind. La Esperanza, C. la Juliana, 1, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Romero%20Car&query_place_id=ChIJr3uQpwDQEQ0R7_29aX2HskY,59,valoración positiva · 30+ reseñas · teléfono disponible · ficha de Google Maps,73,MEDIUM,sin web registrada · reputación positiva · 30+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Am%20Motor&query_place_id=ChIJbUbFYADQEQ0RwGwDaDnTDOI,Am Motor,Taller de reparación de automóviles,4.3,31,+34 661 31 67 92,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. B, nave 189, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Am%20Motor&query_place_id=ChIJbUbFYADQEQ0RwGwDaDnTDOI,59,valoración positiva · 30+ reseñas · teléfono disponible · ficha de Google Maps,73,MEDIUM,sin web registrada · reputación positiva · 30+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Iglesias%20(Mecanica)&query_place_id=ChIJhSjoTNjPEQ0RNvQxEUKfTVQ,Talleres Iglesias (Mecanica),Taller de automóviles,4.5,17,+34 630 40 21 70,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Juan Salvador, 11, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Iglesias%20(Mecanica)&query_place_id=ChIJhSjoTNjPEQ0RNvQxEUKfTVQ,59,buena valoración · 10+ reseñas · teléfono disponible · ficha de Google Maps,71,MEDIUM,sin web registrada · buena reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Motrio&query_place_id=ChIJKdPtRSTQEQ0R_cC95b_1mFw,Motrio,Taller mecánico,4.7,3,+34 959 28 52 17,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Palos de la Frontera, 16, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Motrio&query_place_id=ChIJKdPtRSTQEQ0R_cC95b_1mFw,50,buena valoración · teléfono disponible · ficha de Google Maps,71,MEDIUM,sin web registrada · buena reputación · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20JR%20Romero&query_place_id=ChIJFyUsADDQEQ0RJcss8WIr_II,Talleres JR Romero,Taller mecánico,3.7,55,+34 959 80 53 87,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Castilla, 6, 21001 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20JR%20Romero&query_place_id=ChIJFyUsADDQEQ0RJcss8WIr_II,52,50+ reseñas · teléfono disponible · ficha de Google Maps,69,MEDIUM,sin web registrada · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Hermanos%20Silva%20de%20Lara&query_place_id=ChIJZ6CFbhvQEQ0RpZSy75trB6k,Hermanos Silva de Lara,Taller mecánico,5,1,,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"Calle Almte. Luis Hernández Pinzón, 4, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Hermanos%20Silva%20de%20Lara&query_place_id=ChIJZ6CFbhvQEQ0RpZSy75trB6k,40,excelente valoración · ficha de Google Maps,65,MEDIUM,sin web registrada · excelente reputación
https://www.google.com/maps/search/?api=1&query=Recambios%20Cortegana&query_place_id=ChIJFeBZ0xjQEQ0R3C8jG_2cK9s,Recambios Cortegana,Taller mecánico,3.8,4,+34 959 13 11 33,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"C. Olivo, 16, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Recambios%20Cortegana&query_place_id=ChIJFeBZ0xjQEQ0R3C8jG_2cK9s,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Mec%C3%A1nica%20Pichardo&query_place_id=ChIJZXDSWQ_REQ0RrozoH_S-tfQ,Mecánica Pichardo,Taller mecánico,1,2,+34 686 65 63 64,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"Av. Escultora Miss Whitney, 39, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Mec%C3%A1nica%20Pichardo&query_place_id=ChIJZXDSWQ_REQ0RrozoH_S-tfQ,25,teléfono disponible · ficha de Google Maps,55,MEDIUM,sin web registrada · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Flores%20Autohuelva%20-%20Bosch%20Car%20Service&query_place_id=ChIJWex3mADQEQ0RDeJasbJIUIQ,Talleres Flores Autohuelva - Bosch Car Service,Taller mecánico,4.5,645,+34 959 22 50 12,http://www.talleresfloreshuelva.com/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Av. del Nuevo Colombino, 1, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Flores%20Autohuelva%20-%20Bosch%20Car%20Service&query_place_id=ChIJWex3mADQEQ0RDeJasbJIUIQ,95,buena valoración · 500+ reseñas · teléfono disponible · ficha de Google Maps,51,LOW,tiene web propia · buena reputación · 300+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Carglass&query_place_id=ChIJBdm2LS_QEQ0Rg7Hj-1mlMBY,Carglass,Taller mecánico,4.7,357,+34 959 46 23 46,https://www.carglass.es/localizaciones/huelva-alemania?utm_campaign=Carglass_Organic_GMB_Taller&utm_creative_format=text&utm_medium=organic&utm_source=google,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Av. Alemania, 32, 21001 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Carglass&query_place_id=ChIJBdm2LS_QEQ0Rg7Hj-1mlMBY,90,buena valoración · 300+ reseñas · teléfono disponible · ficha de Google Maps,51,LOW,tiene web propia · buena reputación · 300+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Carglass&query_place_id=ChIJu2uRJiDQEQ0RACd8ocDsgvo,Carglass,Taller mecánico,4.5,333,+34 959 46 23 46,https://www.carglass.es/localizaciones/huelva-andalucia?utm_campaign=Carglass_Organic_GMB_Taller&utm_creative_format=text&utm_medium=organic&utm_source=google,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Av. de Andalucía, 5, 21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Carglass&query_place_id=ChIJu2uRJiDQEQ0RACd8ocDsgvo,90,buena valoración · 300+ reseñas · teléfono disponible · ficha de Google Maps,51,LOW,tiene web propia · buena reputación · 300+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Melomotor&query_place_id=ChIJ90ohxMjtEQ0RIP3JBEICMqw,Melomotor,Concesionario de motos,4.5,300,+34 959 23 16 99,http://www.melomotor.com/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Calle Dr. Francisco Vázquez Limón, 4, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Melomotor&query_place_id=ChIJ90ohxMjtEQ0RIP3JBEICMqw,90,buena valoración · 300+ reseñas · teléfono disponible · ficha de Google Maps,51,LOW,tiene web propia · buena reputación · 300+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Martin%20Sport%20Taller%20Mec%C3%A1nico%20Huelva&query_place_id=ChIJdeOvhc_FEQ0RNJSFnNCgV4E,Martin Sport Taller Mecánico Huelva,Taller mecánico,4.9,88,+34 680 41 10 68,http://martinsport.es/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Plaza Pol. Ind. la Luz C, Fase 5, Puerta 12, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Martin%20Sport%20Taller%20Mec%C3%A1nico%20Huelva&query_place_id=ChIJdeOvhc_FEQ0RNJSFnNCgV4E,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,LOW,tiene web propia · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=TALLER%20AUTO%20CONFIANZA&query_place_id=ChIJadVaOtjPEQ0RFKcSrHgZSMo,TALLER AUTO CONFIANZA,Taller de reparación de automóviles,4.8,74,+34 959 81 68 66,http://www.tallerautoconfianza.com/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Calle Santiago Apóstol, 39, 21002 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=TALLER%20AUTO%20CONFIANZA&query_place_id=ChIJadVaOtjPEQ0RFKcSrHgZSMo,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,LOW,tiene web propia · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Espamovil&query_place_id=ChIJpZmW2yHQEQ0RPVrPMvFdTWQ,Espamovil,Taller mecánico,4.8,72,+34 959 26 20 32,http://www.espamovil.com/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"C. Duque de Ahumada, 14, 21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Espamovil&query_place_id=ChIJpZmW2yHQEQ0RPVrPMvFdTWQ,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,LOW,tiene web propia · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Agroflora%20Onuba&query_place_id=ChIJYzF1uCHQEQ0Rbfqccq27Xek,Agroflora Onuba,Taller mecánico,4.8,56,+34 959 26 29 40,https://www.agrofloraonuba.es/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Av. de Andalucía, 5, 21004 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Agroflora%20Onuba&query_place_id=ChIJYzF1uCHQEQ0Rbfqccq27Xek,82,excelente valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,49,LOW,tiene web propia · excelente reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Hubert%2C%20S.L.&query_place_id=ChIJZwleyRDQEQ0Rr-qdL1PTR4Y,"Talleres Hubert, S.L.",Taller de automóviles,4.7,113,+34 656 57 44 88,https://tallereshubert.com/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"C. Valverde del Camino, 7, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Hubert%2C%20S.L.&query_place_id=ChIJZwleyRDQEQ0Rr-qdL1PTR4Y,84,buena valoración · 100+ reseñas · teléfono disponible · ficha de Google Maps,48,LOW,tiene web propia · buena reputación · 100+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Neum%C3%A1ticos%20Jovicar&query_place_id=ChIJJbuYKBzQEQ0RRHSvS4mzPqs,Neumáticos Jovicar,Taller mecánico,4.7,94,+34 601 19 62 47,https://www.jovicartallerhuelva.es/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"C. Manuel Sánchez, 10, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Neum%C3%A1ticos%20Jovicar&query_place_id=ChIJJbuYKBzQEQ0RRHSvS4mzPqs,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,45,LOW,tiene web propia · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Talleres%20Sergio%20Veh%C3%ADculos%20Alta%20Gama&query_place_id=ChIJM9TkpyfREQ0RwNcABSFxFqI,Talleres Sergio Vehículos Alta Gama,Taller mecánico,4.7,82,+34 675 76 89 29,https://www.tuwebmovil.es/empresa/talleres-sergio-vehiculos-alta-gama/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"Polígono Polirrosa, Calle C Nave 202, 21007 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Talleres%20Sergio%20Veh%C3%ADculos%20Alta%20Gama&query_place_id=ChIJM9TkpyfREQ0RwNcABSFxFqI,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,45,LOW,tiene web propia · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=Lavados%20y%20Engrases%20Huelva%20SL&query_place_id=ChIJjx2KRSTQEQ0RMgFsf0hplf0,Lavados y Engrases Huelva SL,Taller de reparación de automóviles,4.5,77,+34 959 28 52 17,https://www.tuwebmovil.es/empresa/lavados-y-engrases-huelva/,own_website,website_found,google_maps,high,true,URL propia disponible para auditoría.,"C. Palos de la Frontera, 20, 21003 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=Lavados%20y%20Engrases%20Huelva%20SL&query_place_id=ChIJjx2KRSTQEQ0RMgFsf0hplf0,77,buena valoración · 50+ reseñas · teléfono disponible · ficha de Google Maps,45,LOW,tiene web propia · buena reputación · 50+ reseñas · teléfono disponible
https://www.google.com/maps/search/?api=1&query=El%20Ni%C3%B1o%20Hub%20-%20Reparar%20Patinetes%20Huelva&query_place_id=ChIJswLnGXjREQ0Rnb363KXfy8c,El Niño Hub - Reparar Patinetes Huelva,Taller mecánico,1,1,,,none,website_not_found,google_maps_missing,unverified,false,Google Maps no aportó URL; la ausencia no está verificada.,"Pl. Houston, 3, 21006 Huelva, España",Huelva,Huelva,ES,https://www.google.com/maps/search/?api=1&query=El%20Ni%C3%B1o%20Hub%20-%20Reparar%20Patinetes%20Huelva&query_place_id=ChIJswLnGXjREQ0Rnb363KXfy8c,10,ficha de Google Maps,45,LOW,sin web registrada
